timestamp,device_id,topic,value
01-09-2016 15:30,C8:93:46:41:DA:37,OUTPUT_VOLT,1949
01-09-2016 15:30,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:30,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:30,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:32,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 15:32,C8:93:46:41:DA:37,GRID_VOLT,2351
01-09-2016 15:32,C8:93:46:41:DA:37,OUTPUT_VOLT,1971
01-09-2016 15:32,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:32,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:32,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:34,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 15:34,C8:93:46:41:DA:37,GRID_VOLT,2326
01-09-2016 15:34,C8:93:46:41:DA:37,OUTPUT_VOLT,2038
01-09-2016 15:34,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:34,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:34,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:36,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 15:36,C8:93:46:41:DA:37,GRID_VOLT,2348
01-09-2016 15:36,C8:93:46:41:DA:37,OUTPUT_VOLT,1964
01-09-2016 15:36,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:36,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:36,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:38,C8:93:46:41:DA:37,BATT_VOLT,1364
01-09-2016 15:38,C8:93:46:41:DA:37,GRID_VOLT,2391
01-09-2016 15:38,C8:93:46:41:DA:37,OUTPUT_VOLT,2008
01-09-2016 15:38,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:39,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:39,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:41,C8:93:46:41:DA:37,BATT_VOLT,1362
01-09-2016 15:41,C8:93:46:41:DA:37,GRID_VOLT,2428
01-09-2016 15:41,C8:93:46:41:DA:37,OUTPUT_VOLT,2323
01-09-2016 15:41,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:41,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:41,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:43,C8:93:46:41:DA:37,BATT_VOLT,1363
01-09-2016 15:43,C8:93:46:41:DA:37,GRID_VOLT,2394
01-09-2016 15:43,C8:93:46:41:DA:37,OUTPUT_VOLT,2028
01-09-2016 15:43,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:43,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:43,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:45,C8:93:46:41:DA:37,BATT_VOLT,1363
01-09-2016 15:45,C8:93:46:41:DA:37,GRID_VOLT,2422
01-09-2016 15:45,C8:93:46:41:DA:37,OUTPUT_VOLT,2318
01-09-2016 15:45,C8:93:46:41:DA:37,CHRG_CURRENT,35
01-09-2016 15:45,C8:93:46:41:DA:37,DISCHRG_CURRENT,0
01-09-2016 15:45,C8:93:46:41:DA:37,SWITCH_STATE,0
01-09-2016 15:47,C8:93:46:41:DA:37,BATT_VOLT,1366
01-09-2016 15:47,C8:93:46:41:DA:37,GRID_VOLT,2408
